IBT,stimulus_number
820.0000000000001,279
860.0000000000001,279
910.0,279
970.0,279
990.0,279
980.0,279
960.0,279
930.0,279
910.0,279
890.0,279
900.0,279
890.0,279
880.0,279
880.0,279
890.0,279
900.0,279
880.0,279
900.0,279
900.0,279
910.0,281
920.0,281
900.0,281
910.0,281
910.0,281
900.0,281
870.0000000000001,281
870.0000000000001,281
890.0,281
890.0,281
890.0,281
930.0,281
940.0,283
950.0,283
930.0,283
950.0,283
940.0,283
910.0,283
890.0,285
880.0,285
880.0,285
840.0000000000001,285
870.0000000000001,287
840.0000000000001,287
850.0000000000001,287
850.0000000000001,288
870.0000000000001,289
880.0,289
870.0000000000001,289
900.0,291
900.0,291
890.0,291
880.0,292
890.0,293
890.0,293
900.0,293
870.0000000000001,295
890.0,295
880.0,295
900.0,296
860.0000000000001,297
880.0,297
880.0,297
880.0,299
890.0,299
860.0000000000001,299
870.0000000000001,300
900.0,301
900.0,301
890.0,301
900.0,303
920.0,303
920.0,303
890.0,305
910.0,305
900.0,305
900.0,305
870.0000000000001,307
890.0,307
890.0,307
880.0,307
870.0000000000001,307
880.0,307
880.0,307
890.0,307
880.0,307
900.0,307
900.0,307
910.0,307
910.0,307
910.0,307
890.0,307
860.0000000000001,307
890.0,307
890.0,307
900.0,307
920.0,307
950.0,307
970.0,307
950.0,307
910.0,307
920.0,307
900.0,307
870.0000000000001,307
850.0000000000001,307
860.0000000000001,307
870.0000000000001,307
850.0000000000001,309
840.0000000000001,309
850.0000000000001,309
870.0000000000001,309
860.0000000000001,311
860.0000000000001,311
900.0,311
920.0,312
930.0,313
930.0,313
940.0,313
950.0,315
930.0,315
920.0,315
920.0,317
920.0,317
890.0,317
910.0,317
900.0,319
910.0,319
900.0,319
910.0,321
920.0,321
950.0,321
930.0,323
930.0,323
970.0,323
990.0,323
960.0,325
940.0,325
950.0,325
940.0,327
920.0,327
920.0,327
920.0,329
900.0,329
910.0,329
920.0,330
920.0,331
910.0,331
920.0,331
920.0,331
900.0,331
890.0,331
900.0,331
910.0,331
890.0,331
910.0,331
940.0,331
940.0,331
920.0,331
920.0,331
960.0,331
950.0,331
930.0,331
930.0,331
940.0,331
930.0,333
910.0,333
900.0,333
910.0,335
910.0,335
900.0,335
900.0,336
910.0,337
870.0000000000001,337
890.0,337
900.0,339
900.0,339
910.0,339
910.0,340
910.0,341
890.0,341
890.0,341
890.0,343
890.0,343
890.0,343
900.0,345
910.0,345
910.0,345
900.0,345
900.0,347
900.0,347
900.0,347
880.0,349
880.0,349
880.0,349
890.0,349
880.0,351
880.0,351
880.0,351
890.0,353
860.0000000000001,353
860.0000000000001,353
860.0000000000001,353
860.0000000000001,355
880.0,355
860.0000000000001,355
870.0000000000001,355
870.0000000000001,355
880.0,355
870.0000000000001,355
870.0000000000001,355
860.0000000000001,355
850.0000000000001,355
870.0000000000001,355
